customer_id,first_purchase_date,first_purchase_month,second_purchase_date,total_orders,total_customer_revenue,is_repeat_customer,hours_to_second_purchase,days_to_second_purchase,customer_type,second_purchase_interval,second_purchase_interval_order
16051,2010-01-27,2010-01-01,,1,188.44,false,,,One-time customer,No repeat purchase,0
16320,2010-01-27,2010-01-01,2010-07-13,6,5628.99,true,4004,166.84,Repeat customer,91–180 days,4
16430,2010-01-27,2010-01-01,2010-06-03,7,1117.94,true,3050,127.07,Repeat customer,91–180 days,4
17604,2010-01-27,2010-01-01,2010-06-16,6,942.38,true,3360,140.0,Repeat customer,91–180 days,4
18016,2010-01-27,2010-01-01,2010-10-25,7,1954.56,true,6502,270.93,Repeat customer,181+ days,5
13615,2010-01-28,2010-01-01,2010-03-28,8,6272.53,true,1414,58.91,Repeat customer,31–60 days,2
13820,2010-01-28,2010-01-01,2010-03-03,3,652.75,true,815,33.98,Repeat customer,31–60 days,2
14613,2010-01-28,2010-01-01,,1,76.32,false,,,One-time customer,No repeat purchase,0
14672,2010-01-28,2010-01-01,2010-07-12,4,1113.14,true,3959,164.95,Repeat customer,91–180 days,4
15137,2010-01-28,2010-01-01,2010-07-07,2,823.4,true,3834,159.75,Repeat customer,91–180 days,4
15544,2010-01-28,2010-01-01,2010-02-18,20,7807.89,true,500,20.82,Repeat customer,0–30 days,1
15563,2010-01-28,2010-01-01,2010-04-14,7,2859.46,true,1824,76.0,Repeat customer,61–90 days,3
15861,2010-01-28,2010-01-01,2010-04-29,12,4369.2,true,2185,91.02,Repeat customer,91–180 days,4
16137,2010-01-28,2010-01-01,,1,422.7,false,,,One-time customer,No repeat purchase,0
16326,2010-01-28,2010-01-01,2010-03-21,24,4721.25,true,1246,51.93,Repeat customer,31–60 days,2
16535,2010-01-28,2010-01-01,2010-11-19,3,972.04,true,7078,294.9,Repeat customer,181+ days,5
17695,2010-01-28,2010-01-01,2010-09-02,5,1746.04,true,5210,217.09,Repeat customer,181+ days,5
17905,2010-01-28,2010-01-01,2010-01-28,13,2178.87,true,0,0.0,Repeat customer,0–30 days,1
17982,2010-01-28,2010-01-01,,1,138.18,false,,,One-time customer,No repeat purchase,0
18194,2010-01-28,2010-01-01,2010-04-08,6,4162.04,true,1678,69.91,Repeat customer,61–90 days,3
12823,2010-01-29,2010-01-01,2010-03-05,18,6501.5,true,839,34.96,Repeat customer,31–60 days,2
13480,2010-01-29,2010-01-01,2010-10-19,2,627.82,true,6311,262.97,Repeat customer,181+ days,5
13583,2010-01-29,2010-01-01,2011-07-07,2,1445.03,true,12573,523.87,Repeat customer,181+ days,5
13851,2010-01-29,2010-01-01,2010-09-24,8,4606.46,true,5710,237.91,Repeat customer,181+ days,5
14249,2010-01-29,2010-01-01,2010-03-17,12,5400.46,true,1129,47.05,Repeat customer,31–60 days,2
14469,2010-01-29,2010-01-01,2010-03-30,4,2093.46,true,1439,59.99,Repeat customer,31–60 days,2
15192,2010-01-29,2010-01-01,2010-05-13,5,1666.39,true,2499,104.15,Repeat customer,91–180 days,4
15251,2010-01-29,2010-01-01,2010-02-17,21,20324.54,true,456,18.97,Repeat customer,0–30 days,1
15487,2010-01-29,2010-01-01,,1,231.32,false,,,One-time customer,No repeat purchase,0
16390,2010-01-29,2010-01-01,2010-06-20,3,467.5,true,3408,141.98,Repeat customer,91–180 days,4
16673,2010-01-29,2010-01-01,,1,171.13,false,,,One-time customer,No repeat purchase,0
12483,2010-01-31,2010-01-01,2010-02-10,19,5097.18,true,236,9.82,Repeat customer,0–30 days,1
12668,2010-01-31,2010-01-01,2010-03-07,10,11383.03,true,840,34.99,Repeat customer,31–60 days,2
13392,2010-01-31,2010-01-01,,1,91.14,false,,,One-time customer,No repeat purchase,0
13443,2010-01-31,2010-01-01,2010-04-08,6,1273.16,true,1611,67.14,Repeat customer,61–90 days,3
13478,2010-01-31,2010-01-01,2010-03-17,5,2215.78,true,1079,44.94,Repeat customer,31–60 days,2
13897,2010-01-31,2010-01-01,2010-09-27,3,1160.72,true,5736,238.99,Repeat customer,181+ days,5
14068,2010-01-31,2010-01-01,2010-02-28,4,1516.72,true,677,28.2,Repeat customer,0–30 days,1
14306,2010-01-31,2010-01-01,2010-07-28,6,3151.4,true,4275,178.13,Repeat customer,91–180 days,4
14481,2010-01-31,2010-01-01,2010-04-06,5,2284.69,true,1559,64.94,Repeat customer,61–90 days,3
14637,2010-01-31,2010-01-01,,1,106.68,false,,,One-time customer,No repeat purchase,0
14820,2010-01-31,2010-01-01,2010-04-26,9,1274.76,true,2038,84.91,Repeat customer,61–90 days,3
15013,2010-01-31,2010-01-01,2010-02-21,10,1610.82,true,503,20.95,Repeat customer,0–30 days,1
15022,2010-01-31,2010-01-01,2011-10-23,5,1133.44,true,15119,629.99,Repeat customer,181+ days,5
15317,2010-01-31,2010-01-01,,1,129.75,false,,,One-time customer,No repeat purchase,0
15338,2010-01-31,2010-01-01,,1,277.93,false,,,One-time customer,No repeat purchase,0
15385,2010-01-31,2010-01-01,2010-11-12,3,942.08,true,6839,284.98,Repeat customer,181+ days,5
15588,2010-01-31,2010-01-01,,1,579.6,false,,,One-time customer,No repeat purchase,0
15943,2010-01-31,2010-01-01,2010-02-28,2,271.29,true,673,28.07,Repeat customer,0–30 days,1
16014,2010-01-31,2010-01-01,2010-10-27,5,1100.28,true,6460,269.14,Repeat customer,181+ days,5
16655,2010-01-31,2010-01-01,2010-03-28,13,6423.26,true,1345,56.02,Repeat customer,31–60 days,2
16923,2010-01-31,2010-01-01,2010-03-07,32,13157.13,true,840,35.01,Repeat customer,31–60 days,2
16955,2010-01-31,2010-01-01,2010-06-03,6,1120.31,true,2953,123.04,Repeat customer,91–180 days,4
17107,2010-01-31,2010-01-01,2010-06-03,10,16052.72,true,2956,123.14,Repeat customer,91–180 days,4
17137,2010-01-31,2010-01-01,2010-01-31,6,1099.81,true,0,0.0,Repeat customer,0–30 days,1
17176,2010-01-31,2010-01-01,2010-07-01,3,902.32,true,3621,150.85,Repeat customer,91–180 days,4
18212,2010-01-31,2010-01-01,2011-01-17,2,514.37,true,8426,351.06,Repeat customer,181+ days,5
12711,2010-02-01,2010-02-01,2010-04-07,2,1339.05,true,1560,65.02,Repeat customer,61–90 days,3
12800,2010-02-01,2010-02-01,2010-02-01,3,584.25,true,2,0.09,Repeat customer,0–30 days,1
12810,2010-02-01,2010-02-01,2010-06-23,2,534.99,true,3409,142.04,Repeat customer,91–180 days,4
13156,2010-02-01,2010-02-01,2010-02-09,3,1586.54,true,194,8.07,Repeat customer,0–30 days,1
13511,2010-02-01,2010-02-01,,1,282.76,false,,,One-time customer,No repeat purchase,0
13628,2010-02-01,2010-02-01,,1,310.14,false,,,One-time customer,No repeat purchase,0
14047,2010-02-01,2010-02-01,2010-05-13,14,3968.11,true,2427,101.14,Repeat customer,91–180 days,4
14370,2010-02-01,2010-02-01,2010-03-24,6,1175.78,true,1226,51.06,Repeat customer,31–60 days,2
14821,2010-02-01,2010-02-01,2010-02-01,7,1230.15,true,2,0.09,Repeat customer,0–30 days,1
15416,2010-02-01,2010-02-01,2010-08-18,7,4572.82,true,4750,197.91,Repeat customer,181+ days,5
15480,2010-02-01,2010-02-01,2010-02-01,5,6279,true,1,0.02,Repeat customer,0–30 days,1
15512,2010-02-01,2010-02-01,2010-11-14,4,331.58,true,6863,285.97,Repeat customer,181+ days,5
15564,2010-02-01,2010-02-01,2010-09-02,2,70.74,true,5112,213.0,Repeat customer,181+ days,5
15803,2010-02-01,2010-02-01,2010-09-02,4,1929.66,true,5104,212.68,Repeat customer,181+ days,5
16415,2010-02-01,2010-02-01,2010-05-05,3,696.76,true,2231,92.97,Repeat customer,91–180 days,4
17350,2010-02-01,2010-02-01,2010-06-10,7,1893.7,true,3091,128.78,Repeat customer,91–180 days,4
17361,2010-02-01,2010-02-01,2010-02-01,5,871.79,true,0,0.0,Repeat customer,0–30 days,1
17365,2010-02-01,2010-02-01,2010-03-07,15,8184.49,true,815,33.94,Repeat customer,31–60 days,2
18064,2010-02-01,2010-02-01,2010-03-04,11,4481.83,true,742,30.93,Repeat customer,31–60 days,2
12848,2010-02-02,2010-02-01,,1,208,false,,,One-time customer,No repeat purchase,0
13538,2010-02-02,2010-02-01,2010-02-21,12,3103.13,true,460,19.14,Repeat customer,0–30 days,1
13584,2010-02-02,2010-02-01,2010-07-29,3,385.7,true,4253,177.21,Repeat customer,91–180 days,4
13916,2010-02-02,2010-02-01,2010-06-02,4,1275.81,true,2883,120.15,Repeat customer,91–180 days,4
13975,2010-02-02,2010-02-01,2010-03-29,12,5256.4,true,1320,55.0,Repeat customer,31–60 days,2
15279,2010-02-02,2010-02-01,2010-03-19,5,1580.54,true,1083,45.13,Repeat customer,31–60 days,2
16067,2010-02-02,2010-02-01,2010-03-28,3,3269.11,true,1293,53.9,Repeat customer,31–60 days,2
16300,2010-02-02,2010-02-01,2010-03-24,3,1367.32,true,1201,50.02,Repeat customer,31–60 days,2
17092,2010-02-02,2010-02-01,2010-05-12,11,5511.41,true,2376,99.0,Repeat customer,91–180 days,4
17146,2010-02-02,2010-02-01,2010-04-14,13,5852.64,true,1709,71.2,Repeat customer,61–90 days,3
17163,2010-02-02,2010-02-01,2010-09-20,4,699.78,true,5520,229.98,Repeat customer,181+ days,5
17876,2010-02-02,2010-02-01,2010-04-16,3,3424.02,true,1749,72.88,Repeat customer,61–90 days,3
18175,2010-02-02,2010-02-01,,1,176.1,false,,,One-time customer,No repeat purchase,0
12396,2010-02-03,2010-02-01,,1,931.43,false,,,One-time customer,No repeat purchase,0
12805,2010-02-03,2010-02-01,2010-04-13,4,1434.95,true,1659,69.14,Repeat customer,61–90 days,3
12840,2010-02-03,2010-02-01,2010-06-08,7,4041.97,true,2999,124.94,Repeat customer,91–180 days,4
13553,2010-02-03,2010-02-01,,1,499.6,false,,,One-time customer,No repeat purchase,0
13619,2010-02-03,2010-02-01,2010-06-13,2,224.94,true,3117,129.89,Repeat customer,91–180 days,4
13757,2010-02-03,2010-02-01,,1,195.55,false,,,One-time customer,No repeat purchase,0
14399,2010-02-03,2010-02-01,2010-03-16,8,2108.21,true,987,41.12,Repeat customer,31–60 days,2
14545,2010-02-03,2010-02-01,,1,349.25,false,,,One-time customer,No repeat purchase,0
15023,2010-02-03,2010-02-01,2010-04-01,20,11578.65,true,1366,56.92,Repeat customer,31–60 days,2
15091,2010-02-03,2010-02-01,2010-02-03,3,1046.61,true,0,0.0,Repeat customer,0–30 days,1
15321,2010-02-03,2010-02-01,2010-02-25,12,6709.73,true,528,21.98,Repeat customer,0–30 days,1
15448,2010-02-03,2010-02-01,2011-01-31,2,788.81,true,8685,361.88,Repeat customer,181+ days,5
16081,2010-02-03,2010-02-01,2010-05-14,8,4278.96,true,2400,99.97,Repeat customer,91–180 days,4
16834,2010-02-03,2010-02-01,2011-04-26,2,898.96,true,10723,446.8,Repeat customer,181+ days,5
16840,2010-02-03,2010-02-01,2010-04-15,2,139.85,true,1707,71.13,Repeat customer,61–90 days,3
16928,2010-02-03,2010-02-01,2010-02-17,29,3897.53,true,339,14.11,Repeat customer,0–30 days,1
17311,2010-02-03,2010-02-01,2010-05-28,6,3566.56,true,2733,113.87,Repeat customer,91–180 days,4
17690,2010-02-03,2010-02-01,2010-03-17,20,6963.8,true,1006,41.91,Repeat customer,31–60 days,2
18101,2010-02-03,2010-02-01,2010-11-17,5,622.01,true,6887,286.96,Repeat customer,181+ days,5
12373,2010-02-04,2010-02-01,2010-03-25,3,1127.65,true,1177,49.07,Repeat customer,31–60 days,2
12500,2010-02-04,2010-02-01,2010-02-04,19,5955.21,true,0,0.01,Repeat customer,0–30 days,1
13107,2010-02-04,2010-02-01,2010-04-08,9,5253.07,true,1512,63.0,Repeat customer,61–90 days,3
13783,2010-02-04,2010-02-01,2010-03-10,4,1542.09,true,814,33.9,Repeat customer,31–60 days,2
13874,2010-02-04,2010-02-01,2010-03-09,7,2049.15,true,786,32.74,Repeat customer,31–60 days,2
14038,2010-02-04,2010-02-01,2010-11-07,5,3069.88,true,6630,276.25,Repeat customer,181+ days,5
14497,2010-02-04,2010-02-01,2011-02-03,2,697.06,true,8744,364.29,Repeat customer,181+ days,5
15167,2010-02-04,2010-02-01,2010-09-20,5,1627.62,true,5475,228.14,Repeat customer,181+ days,5
15365,2010-02-04,2010-02-01,2010-08-12,13,4557.13,true,4534,188.93,Repeat customer,181+ days,5
15591,2010-02-04,2010-02-01,2010-03-09,3,217.9,true,793,33.04,Repeat customer,31–60 days,2
15732,2010-02-04,2010-02-01,2010-02-23,10,1543.97,true,457,19.05,Repeat customer,0–30 days,1
15810,2010-02-04,2010-02-01,2010-03-22,8,2999.04,true,1096,45.66,Repeat customer,31–60 days,2
16266,2010-02-04,2010-02-01,2010-04-06,14,1757.95,true,1462,60.91,Repeat customer,61–90 days,3
16383,2010-02-04,2010-02-01,2010-04-29,7,2896.69,true,2015,83.98,Repeat customer,61–90 days,3
16412,2010-02-04,2010-02-01,2010-04-09,5,593.19,true,1534,63.91,Repeat customer,61–90 days,3
16583,2010-02-04,2010-02-01,2010-12-01,2,297.95,true,7200,299.99,Repeat customer,181+ days,5
16986,2010-02-04,2010-02-01,2010-02-04,11,4888.75,true,0,0.0,Repeat customer,0–30 days,1
17138,2010-02-04,2010-02-01,2010-03-09,7,4417.27,true,788,32.83,Repeat customer,31–60 days,2
17281,2010-02-04,2010-02-01,2010-04-06,6,797.85,true,1463,60.99,Repeat customer,61–90 days,3
17309,2010-02-04,2010-02-01,2010-11-23,3,320.39,true,7006,291.92,Repeat customer,181+ days,5
17328,2010-02-04,2010-02-01,,1,104.7,false,,,One-time customer,No repeat purchase,0
12853,2010-02-05,2010-02-01,2010-06-07,11,3907.5,true,2928,121.98,Repeat customer,91–180 days,4
13009,2010-02-05,2010-02-01,,1,234,false,,,One-time customer,No repeat purchase,0
13658,2010-02-05,2010-02-01,2010-06-10,9,6025.5,true,3002,125.09,Repeat customer,91–180 days,4
14682,2010-02-05,2010-02-01,2010-03-25,6,1514.81,true,1155,48.1,Repeat customer,31–60 days,2
15660,2010-02-05,2010-02-01,2010-03-31,15,2603.69,true,1292,53.86,Repeat customer,31–60 days,2
15784,2010-02-05,2010-02-01,2010-08-29,2,848.33,true,4916,204.83,Repeat customer,181+ days,5
16147,2010-02-05,2010-02-01,2010-05-18,5,2398.91,true,2446,101.92,Repeat customer,91–180 days,4
16704,2010-02-05,2010-02-01,2010-03-31,2,664.16,true,1296,53.99,Repeat customer,31–60 days,2
18267,2010-02-05,2010-02-01,,1,269.37,false,,,One-time customer,No repeat purchase,0
12402,2010-02-07,2010-02-01,2010-04-18,6,1256.9,true,1680,69.97,Repeat customer,61–90 days,3
13700,2010-02-07,2010-02-01,2010-02-09,13,2596.97,true,54,2.21,Repeat customer,0–30 days,1
14562,2010-02-07,2010-02-01,2010-03-08,26,6638.15,true,695,28.98,Repeat customer,0–30 days,1
15422,2010-02-07,2010-02-01,2010-05-18,7,1619.97,true,2401,100.04,Repeat customer,91–180 days,4
15580,2010-02-07,2010-02-01,2010-04-21,8,1375.39,true,1755,73.11,Repeat customer,61–90 days,3
15584,2010-02-07,2010-02-01,2010-11-05,6,1268.2,true,6503,270.97,Repeat customer,181+ days,5
16082,2010-02-07,2010-02-01,,1,106.75,false,,,One-time customer,No repeat purchase,0
16212,2010-02-07,2010-02-01,2010-03-31,4,1293.71,true,1245,51.87,Repeat customer,31–60 days,2
16225,2010-02-07,2010-02-01,2010-02-15,15,2859.31,true,189,7.86,Repeat customer,0–30 days,1
16714,2010-02-07,2010-02-01,2011-01-26,4,1497.33,true,8474,353.1,Repeat customer,181+ days,5
16788,2010-02-07,2010-02-01,2010-06-07,5,1928.93,true,2883,120.12,Repeat customer,91–180 days,4
17550,2010-02-07,2010-02-01,2010-04-25,9,2506.64,true,1846,76.93,Repeat customer,61–90 days,3
12524,2010-02-08,2010-02-01,2010-03-08,17,11126.11,true,667,27.8,Repeat customer,0–30 days,1
12665,2010-02-08,2010-02-01,2010-10-18,3,313.6,true,6044,251.85,Repeat customer,181+ days,5
13304,2010-02-08,2010-02-01,2010-06-11,4,1217.99,true,2953,123.05,Repeat customer,91–180 days,4
13417,2010-02-08,2010-02-01,2010-03-31,6,1669.49,true,1226,51.08,Repeat customer,31–60 days,2
13497,2010-02-08,2010-02-01,2010-03-08,6,1166.83,true,674,28.08,Repeat customer,0–30 days,1
13834,2010-02-08,2010-02-01,2010-05-12,2,324.19,true,2230,92.9,Repeat customer,91–180 days,4
13870,2010-02-08,2010-02-01,2010-05-06,15,5712.08,true,2092,87.2,Repeat customer,61–90 days,3
14227,2010-02-08,2010-02-01,2010-06-01,15,6368.71,true,2715,113.13,Repeat customer,91–180 days,4
14884,2010-02-08,2010-02-01,,1,120.6,false,,,One-time customer,No repeat purchase,0
15339,2010-02-08,2010-02-01,2010-03-26,7,1821.02,true,1108,46.16,Repeat customer,31–60 days,2
15892,2010-02-08,2010-02-01,,1,128.2,false,,,One-time customer,No repeat purchase,0
16078,2010-02-08,2010-02-01,2011-03-01,2,362.99,true,9260,385.85,Repeat customer,181+ days,5
16161,2010-02-08,2010-02-01,2010-03-11,43,12580.06,true,743,30.99,Repeat customer,31–60 days,2
16246,2010-02-08,2010-02-01,2010-09-06,2,821.35,true,5040,209.98,Repeat customer,181+ days,5
16781,2010-02-08,2010-02-01,2010-12-02,2,623,true,7129,297.02,Repeat customer,181+ days,5
17294,2010-02-08,2010-02-01,2010-02-08,2,467.79,true,2,0.08,Repeat customer,0–30 days,1
17319,2010-02-08,2010-02-01,,1,29.1,false,,,One-time customer,No repeat purchase,0
17342,2010-02-08,2010-02-01,2010-02-16,4,1227.54,true,199,8.32,Repeat customer,0–30 days,1
17504,2010-02-08,2010-02-01,2010-03-28,18,9490.17,true,1158,48.26,Repeat customer,31–60 days,2
17514,2010-02-08,2010-02-01,2011-08-03,2,522,true,12985,541.07,Repeat customer,181+ days,5
17647,2010-02-08,2010-02-01,2010-02-08,3,331.66,true,0,0.0,Repeat customer,0–30 days,1
17774,2010-02-08,2010-02-01,2010-03-16,9,3273.83,true,860,35.83,Repeat customer,31–60 days,2
18070,2010-02-08,2010-02-01,,1,314.1,false,,,One-time customer,No repeat purchase,0
12370,2010-02-09,2010-02-01,2010-03-25,7,4316.56,true,1057,44.03,Repeat customer,31–60 days,2
12621,2010-02-09,2010-02-01,2010-03-18,35,24311.2,true,888,37.0,Repeat customer,31–60 days,2
12645,2010-02-09,2010-02-01,2010-03-03,8,3539.3,true,528,21.98,Repeat customer,0–30 days,1
12663,2010-02-09,2010-02-01,2010-03-25,2,239.4,true,1051,43.8,Repeat customer,31–60 days,2
13119,2010-02-09,2010-02-01,,1,134.9,false,,,One-time customer,No repeat purchase,0
13131,2010-02-09,2010-02-01,2010-06-03,7,3313.77,true,2736,113.99,Repeat customer,91–180 days,4
13242,2010-02-09,2010-02-01,2010-05-26,7,699.4,true,2543,105.95,Repeat customer,91–180 days,4
13293,2010-02-09,2010-02-01,2010-03-23,6,1192.94,true,1009,42.05,Repeat customer,31–60 days,2
13976,2010-02-09,2010-02-01,2010-04-28,4,1192.36,true,1874,78.12,Repeat customer,61–90 days,3
13985,2010-02-09,2010-02-01,2010-05-26,22,10020.86,true,2544,105.99,Repeat customer,91–180 days,4
14609,2010-02-09,2010-02-01,2010-05-05,10,1486.2,true,2039,84.97,Repeat customer,61–90 days,3
15082,2010-02-09,2010-02-01,,1,93.35,false,,,One-time customer,No repeat purchase,0
16344,2010-02-09,2010-02-01,2010-04-22,4,842.42,true,1730,72.08,Repeat customer,61–90 days,3
16419,2010-02-09,2010-02-01,2010-05-11,8,1463.7,true,2183,90.95,Repeat customer,91–180 days,4
16530,2010-02-09,2010-02-01,,1,48.35,false,,,One-time customer,No repeat purchase,0
16873,2010-02-09,2010-02-01,2010-05-10,12,14617.39,true,2160,90.01,Repeat customer,91–180 days,4
17083,2010-02-09,2010-02-01,2010-03-31,9,4049.79,true,1204,50.16,Repeat customer,31–60 days,2
17577,2010-02-09,2010-02-01,2010-03-04,2,348.75,true,555,23.12,Repeat customer,0–30 days,1
17731,2010-02-09,2010-02-01,2010-03-28,6,1708.99,true,1128,47.0,Repeat customer,31–60 days,2
12776,2010-02-10,2010-02-01,,1,55.5,false,,,One-time customer,No repeat purchase,0
12932,2010-02-10,2010-02-01,2010-03-08,8,1698.56,true,629,26.21,Repeat customer,0–30 days,1
13092,2010-02-10,2010-02-01,2010-03-21,12,2140.28,true,942,39.22,Repeat customer,31–60 days,2
13164,2010-02-10,2010-02-01,2010-05-19,2,372.2,true,2354,98.08,Repeat customer,91–180 days,4
15176,2010-02-10,2010-02-01,,1,988.04,false,,,One-time customer,No repeat purchase,0
17201,2010-02-10,2010-02-01,2010-06-08,4,1143.1,true,2831,117.97,Repeat customer,91–180 days,4
17575,2010-02-10,2010-02-01,,1,171.7,false,,,One-time customer,No repeat purchase,0
18058,2010-02-10,2010-02-01,2010-06-16,3,774.06,true,3028,126.17,Repeat customer,91–180 days,4
12474,2010-02-11,2010-02-01,2010-04-15,31,12372.75,true,1520,63.32,Repeat customer,61–90 days,3
12567,2010-02-11,2010-02-01,2010-05-06,15,11767.48,true,2016,83.98,Repeat customer,61–90 days,3
12670,2010-02-11,2010-02-01,2010-11-19,7,3760.29,true,6744,280.99,Repeat customer,181+ days,5
12677,2010-02-11,2010-02-01,2010-06-02,2,395.1,true,2665,111.02,Repeat customer,91–180 days,4
13288,2010-02-11,2010-02-01,2010-02-25,5,927.61,true,333,13.85,Repeat customer,0–30 days,1
13291,2010-02-11,2010-02-01,2010-04-01,11,3270.79,true,1173,48.86,Repeat customer,31–60 days,2
13551,2010-02-11,2010-02-01,2011-01-24,2,244.2,true,8327,346.99,Repeat customer,181+ days,5
13629,2010-02-11,2010-02-01,2010-04-14,19,13370.86,true,1484,61.83,Repeat customer,61–90 days,3
13696,2010-02-11,2010-02-01,2010-04-27,3,2020.4,true,1797,74.9,Repeat customer,61–90 days,3
14072,2010-02-11,2010-02-01,,1,390.85,false,,,One-time customer,No repeat purchase,0
14115,2010-02-11,2010-02-01,2010-07-26,2,622.67,true,3961,165.04,Repeat customer,91–180 days,4
14190,2010-02-11,2010-02-01,,1,79.9,false,,,One-time customer,No repeat purchase,0
14301,2010-02-11,2010-02-01,2010-05-16,4,1992.18,true,2256,94.01,Repeat customer,91–180 days,4
15244,2010-02-11,2010-02-01,2011-04-05,3,912.08,true,10033,418.02,Repeat customer,181+ days,5
15765,2010-02-11,2010-02-01,,1,370.63,false,,,One-time customer,No repeat purchase,0
15807,2010-02-11,2010-02-01,2010-10-27,5,1817.52,true,6190,257.9,Repeat customer,181+ days,5
16553,2010-02-11,2010-02-01,2010-02-11,33,16584.01,true,0,0.0,Repeat customer,0–30 days,1
16577,2010-02-11,2010-02-01,,1,380,false,,,One-time customer,No repeat purchase,0
16839,2010-02-11,2010-02-01,2010-04-20,44,21758.25,true,1633,68.04,Repeat customer,61–90 days,3
16978,2010-02-11,2010-02-01,2010-02-11,3,768.88,true,0,0.0,Repeat customer,0–30 days,1
